off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,ts_pct_diff,w_pct_diff,ast_pct_diff,oreb_pct_diff,dreb_pct_diff,tov_pct_diff,efg_pct_diff,rest_diff,last15_win_diff,last15_pm_diff,home_court,home_win
-2.200000000000003,-5.8999999999999915,3.8000000000000003,-0.28000000000000114,-0.018999999999999906,0.134,0.0010000000000000009,0.019000000000000017,0.030000000000000027,0.0020000000000000018,-0.013000000000000012,0.0,0.22564102564102562,2.8615384615384616,1,1
-2.200000000000003,-5.8999999999999915,3.8000000000000003,-0.28000000000000114,-0.018999999999999906,0.134,0.0010000000000000009,0.019000000000000017,0.030000000000000027,0.0020000000000000018,-0.013000000000000012,0.0,0.0,-3.4000000000000004,1,1
-2.200000000000003,-5.8999999999999915,3.8000000000000003,-0.28000000000000114,-0.018999999999999906,0.134,0.0010000000000000009,0.019000000000000017,0.030000000000000027,0.0020000000000000018,-0.013000000000000012,0.0,-0.06666666666666665,-4.133333333333334,1,1
-1.7000000000000028,-0.7000000000000028,-0.9999999999999996,-4.0,-0.015999999999999903,0.03700000000000003,-0.07700000000000007,-0.022999999999999965,0.0030000000000000027,-0.019000000000000017,-0.017000000000000015,-4.0,-0.33333333333333337,-15.133333333333333,1,1
-1.7000000000000028,-0.7000000000000028,-0.9999999999999996,-4.0,-0.015999999999999903,0.03700000000000003,-0.07700000000000007,-0.022999999999999965,0.0030000000000000027,-0.019000000000000017,-0.017000000000000015,0.0,-0.19999999999999996,-11.066666666666666,1,1
-1.7000000000000028,-0.7000000000000028,-0.9999999999999996,-4.0,-0.015999999999999903,0.03700000000000003,-0.07700000000000007,-0.022999999999999965,0.0030000000000000027,-0.019000000000000017,-0.017000000000000015,0.0,-0.022222222222222254,-9.222222222222221,1,1
-5.200000000000003,-7.8999999999999915,2.6,-1.9699999999999989,-0.03199999999999992,0.061000000000000054,0.007000000000000006,0.020000000000000018,0.009000000000000008,0.004999999999999977,-0.029000000000000026,-2.0,0.0,-1.4666666666666666,1,1
-5.200000000000003,-7.8999999999999915,2.6,-1.9699999999999989,-0.03199999999999992,0.061000000000000054,0.007000000000000006,0.020000000000000018,0.009000000000000008,0.004999999999999977,-0.029000000000000026,0.0,0.0,0.4,1,1
-5.200000000000003,-7.8999999999999915,2.6,-1.9699999999999989,-0.03199999999999992,0.061000000000000054,0.007000000000000006,0.020000000000000018,0.009000000000000008,0.004999999999999977,-0.029000000000000026,0.0,-0.06666666666666665,-0.06666666666666665,1,1
-5.200000000000003,-7.8999999999999915,2.6,-1.9699999999999989,-0.03199999999999992,0.061000000000000054,0.007000000000000006,0.020000000000000018,0.009000000000000008,0.004999999999999977,-0.029000000000000026,0.0,-0.06666666666666665,0.0,1,0
